"","fips","SCC","Pollutant","Emissions","type","year","summ"
"1928","24510","2230072170","PM25-PRI",1.6998e-05,"ON-ROAD","2008",3464205.83780584
"1929","24510","2230071230","PM25-PRI",0.0192684,"ON-ROAD","2008",3464205.83780584
"1930","24510","2230073310","PM25-PRI",0.00874289,"ON-ROAD","2008",3464205.83780584
"1931","24510","2201020230","PM25-PRI",1.6208,"ON-ROAD","2008",3464205.83780584
"1932","24510","2230001270","PM25-PRI",0.103374,"ON-ROAD","2008",3464205.83780584
"1933","24510","2230075170","PM25-PRI",5.00369e-05,"ON-ROAD","2008",3464205.83780584
"1934","24510","2230073190","PM25-PRI",0.00186511,"ON-ROAD","2008",3464205.83780584
"1935","24510","2201001230","PM25-PRI",2.50075,"ON-ROAD","2008",3464205.83780584
"1936","24510","2201040190","PM25-PRI",0.000679537,"ON-ROAD","2008",3464205.83780584
"1937","24510","2230072170","PM25-PRI",0.000398828,"ON-ROAD","2008",3464205.83780584
"1938","24510","2230071290","PM25-PRI",0.018308,"ON-ROAD","2008",3464205.83780584
"1939","24510","2201080270","PM25-PRI",0.00782944,"ON-ROAD","2008",3464205.83780584
"1940","24510","2230074330","PM25-PRI",0.0509061,"ON-ROAD","2008",3464205.83780584
"1941","24510","2230060190","PM25-PRI",0.000419506,"ON-ROAD","2008",3464205.83780584
"1942","24510","2201040170","PM25-PRI",0.000679178,"ON-ROAD","2008",3464205.83780584
"1943","24510","2201070190","PM25-PRI",0.000153593,"ON-ROAD","2008",3464205.83780584
"1944","24510","2201001330","PM25-PRI",0.293543,"ON-ROAD","2008",3464205.83780584
"1945","24510","2230072290","PM25-PRI",0.00775357,"ON-ROAD","2008",3464205.83780584
"1946","24510","2201001290","PM25-PRI",1.85667,"ON-ROAD","2008",3464205.83780584
"1947","24510","2201020290","PM25-PRI",0.979223,"ON-ROAD","2008",3464205.83780584
"1948","24510","2230071270","PM25-PRI",0.013535,"ON-ROAD","2008",3464205.83780584
"1949","24510","2230074330","PM25-PRI",1.7211,"ON-ROAD","2008",3464205.83780584
"1950","24510","2201070230","PM25-PRI",1.63042,"ON-ROAD","2008",3464205.83780584
"1951","24510","2230060230","PM25-PRI",0.032132,"ON-ROAD","2008",3464205.83780584
"1952","24510","2201070170","PM25-PRI",0.000153575,"ON-ROAD","2008",3464205.83780584
"1953","24510","2201070290","PM25-PRI",0.070935,"ON-ROAD","2008",3464205.83780584
"1954","24510","2201040290","PM25-PRI",0.455771,"ON-ROAD","2008",3464205.83780584
"1955","24510","2230072270","PM25-PRI",0.0153034,"ON-ROAD","2008",3464205.83780584
"1956","24510","2201070190","PM25-PRI",6.11184e-05,"ON-ROAD","2008",3464205.83780584
"1957","24510","2230071170","PM25-PRI",1.56122e-05,"ON-ROAD","2008",3464205.83780584
"1958","24510","2201070170","PM25-PRI",6.1147e-05,"ON-ROAD","2008",3464205.83780584
"1959","24510","2230075190","PM25-PRI",0.00254864,"ON-ROAD","2008",3464205.83780584
"1960","24510","2201040330","PM25-PRI",0.174764,"ON-ROAD","2008",3464205.83780584
"1961","24510","2201080230","PM25-PRI",0.0977231,"ON-ROAD","2008",3464205.83780584
"1962","24510","2230073330","PM25-PRI",0.00887563,"ON-ROAD","2008",3464205.83780584
"1963","24510","2201070270","PM25-PRI",0.0567243,"ON-ROAD","2008",3464205.83780584
"1964","24510","2230060310","PM25-PRI",0.0975755,"ON-ROAD","2008",3464205.83780584
"1965","24510","2230073230","PM25-PRI",2.3054,"ON-ROAD","2008",3464205.83780584
"1966","24510","2201020170","PM25-PRI",0.000577111,"ON-ROAD","2008",3464205.83780584
"1967","24510","2201080330","PM25-PRI",0.00712173,"ON-ROAD","2008",3464205.83780584
"1968","24510","2230001250","PM25-PRI",0.000442375,"ON-ROAD","2008",3464205.83780584
"1969","24510","2201080290","PM25-PRI",0.00482924,"ON-ROAD","2008",3464205.83780584
"1970","24510","2201020250","PM25-PRI",0.210333,"ON-ROAD","2008",3464205.83780584
"1971","24510","2201001270","PM25-PRI",3.71447,"ON-ROAD","2008",3464205.83780584
"1972","24510","2230072190","PM25-PRI",3.023e-05,"ON-ROAD","2008",3464205.83780584
"1973","24510","2230001270","PM25-PRI",0.00149177,"ON-ROAD","2008",3464205.83780584
"1974","24510","2230060270","PM25-PRI",0.48799,"ON-ROAD","2008",3464205.83780584
"1975","24510","2201080310","PM25-PRI",0.00139969,"ON-ROAD","2008",3464205.83780584
"1976","24510","2230075230","PM25-PRI",0.0157352,"ON-ROAD","2008",3464205.83780584
"1977","24510","2201001230","PM25-PRI",1.19829,"ON-ROAD","2008",3464205.83780584
"1978","24510","2230001290","PM25-PRI",0.000926296,"ON-ROAD","2008",3464205.83780584
"1979","24510","2230072330","PM25-PRI",0.00386703,"ON-ROAD","2008",3464205.83780584
"1980","24510","2230071170","PM25-PRI",4.1684e-05,"ON-ROAD","2008",3464205.83780584
"1981","24510","2230060270","PM25-PRI",0.0374145,"ON-ROAD","2008",3464205.83780584
"1982","24510","2230060230","PM25-PRI",0.0120449,"ON-ROAD","2008",3464205.83780584
"1983","24510","2230074190","PM25-PRI",0.000230418,"ON-ROAD","2008",3464205.83780584
"1984","24510","2201040290","PM25-PRI",0.515961,"ON-ROAD","2008",3464205.83780584
"1985","24510","2230074230","PM25-PRI",0.483988,"ON-ROAD","2008",3464205.83780584
"1986","24510","2230073170","PM25-PRI",7.22617e-05,"ON-ROAD","2008",3464205.83780584
"1987","24510","2230071310","PM25-PRI",0.136072,"ON-ROAD","2008",3464205.83780584
"1988","24510","2201070310","PM25-PRI",0.0141523,"ON-ROAD","2008",3464205.83780584
"1989","24510","2230074170","PM25-PRI",0.00781482,"ON-ROAD","2008",3464205.83780584
"1990","24510","2201020250","PM25-PRI",0.0788369,"ON-ROAD","2008",3464205.83780584
"1991","24510","2201001310","PM25-PRI",0.597611,"ON-ROAD","2008",3464205.83780584
"1992","24510","2230001250","PM25-PRI",0.0115212,"ON-ROAD","2008",3464205.83780584
"1993","24510","2270003020","PM25-PRI",3.07569,"NON-ROAD","2008",3464205.83780584
"1994","24510","2270006015","PM25-PRI",2.36223,"NON-ROAD","2008",3464205.83780584
"1995","24510","2260004021","PM25-PRI",2.8363,"NON-ROAD","2008",3464205.83780584
"1996","24510","2282005010","PM25-PRI",2.312,"NON-ROAD","2008",3464205.83780584
"1997","24510","2265006005","PM25-PRI",0.779108,"NON-ROAD","2008",3464205.83780584
"1998","24510","2265004025","PM25-PRI",0.00645307,"NON-ROAD","2008",3464205.83780584
"1999","24510","2265003050","PM25-PRI",0.00108083,"NON-ROAD","2008",3464205.83780584
"2000","24510","2260004025","PM25-PRI",3.45694,"NON-ROAD","2008",3464205.83780584
"2001","24510","2265004011","PM25-PRI",0.178537,"NON-ROAD","2008",3464205.83780584
"2002","24510","2265004041","PM25-PRI",0.00693357,"NON-ROAD","2008",3464205.83780584
"2003","24510","2270003010","PM25-PRI",0.597507,"NON-ROAD","2008",3464205.83780584
"2004","24510","2267006035","PM25-PRI",0.000321658,"NON-ROAD","2008",3464205.83780584
"2005","24510","2265004035","PM25-PRI",0.0411663,"NON-ROAD","2008",3464205.83780584
"2006","24510","2265003030","PM25-PRI",0.0155772,"NON-ROAD","2008",3464205.83780584
"2007","24510","2267003070","PM25-PRI",0.0089871,"NON-ROAD","2008",3464205.83780584
"2008","24510","2267003010","PM25-PRI",0.0200645,"NON-ROAD","2008",3464205.83780584
"2009","24510","2265006030","PM25-PRI",0.500588,"NON-ROAD","2008",3464205.83780584
"2010","24510","2260004015","PM25-PRI",0.179868,"NON-ROAD","2008",3464205.83780584
"2011","24510","2260004035","PM25-PRI",0.811748,"NON-ROAD","2008",3464205.83780584
"2012","24510","2267006030","PM25-PRI",0.000325363,"NON-ROAD","2008",3464205.83780584
"2013","24510","2267003020","PM25-PRI",1.91003,"NON-ROAD","2008",3464205.83780584
"2014","24510","2265004071","PM25-PRI",0.387505,"NON-ROAD","2008",3464205.83780584
"2015","24510","2265003060","PM25-PRI",0.000848372,"NON-ROAD","2008",3464205.83780584
"2016","24510","2270004056","PM25-PRI",0.0866494,"NON-ROAD","2008",3464205.83780584
"2017","24510","2265006025","PM25-PRI",0.200916,"NON-ROAD","2008",3464205.83780584
"2018","24510","2270004076","PM25-PRI",0.00191127,"NON-ROAD","2008",3464205.83780584
"2019","24510","2270006005","PM25-PRI",4.56917,"NON-ROAD","2008",3464205.83780584
"2020","24510","2270003050","PM25-PRI",0.11621,"NON-ROAD","2008",3464205.83780584
"2021","24510","2268003040","PM25-PRI",8.37567e-05,"NON-ROAD","2008",3464205.83780584
"2022","24510","2260006010","PM25-PRI",1.51165,"NON-ROAD","2008",3464205.83780584
"2023","24510","2268006015","PM25-PRI",0.00153831,"NON-ROAD","2008",3464205.83780584
"2024","24510","2268003030","PM25-PRI",0.000153762,"NON-ROAD","2008",3464205.83780584
"2025","24510","2282005015","PM25-PRI",0.820862,"NON-ROAD","2008",3464205.83780584
"2026","24510","2265004016","PM25-PRI",0.0749155,"NON-ROAD","2008",3464205.83780584
"2027","24510","2260003040","PM25-PRI",0.000796642,"NON-ROAD","2008",3464205.83780584
"2028","24510","2260006005","PM25-PRI",0.204419,"NON-ROAD","2008",3464205.83780584
"2029","24510","2265004046","PM25-PRI",0.00820715,"NON-ROAD","2008",3464205.83780584
"2030","24510","2260004031","PM25-PRI",1.68436,"NON-ROAD","2008",3464205.83780584
"2031","24510","2268006005","PM25-PRI",0.0209123,"NON-ROAD","2008",3464205.83780584
"2032","24510","2260006015","PM25-PRI",0.00055714,"NON-ROAD","2008",3464205.83780584
"2033","24510","2265006010","PM25-PRI",0.305771,"NON-ROAD","2008",3464205.83780584
"2034","24510","2267006025","PM25-PRI",0.0254166,"NON-ROAD","2008",3464205.83780584
"2035","24510","2265010010","PM25-PRI",0.00259443,"NON-ROAD","2008",3464205.83780584
"2036","24510","2268010010","PM25-PRI",0.0017168,"NON-ROAD","2008",3464205.83780584
"2037","24510","2270004046","PM25-PRI",0.45455,"NON-ROAD","2008",3464205.83780584
"2038","24510","2260004026","PM25-PRI",1.48192,"NON-ROAD","2008",3464205.83780584
"2039","24510","2268006010","PM25-PRI",0.00107486,"NON-ROAD","2008",3464205.83780584
"2040","24510","2282010005","PM25-PRI",0.0608429,"NON-ROAD","2008",3464205.83780584
"2041","24510","2265004056","PM25-PRI",0.0940177,"NON-ROAD","2008",3464205.83780584
"2042","24510","2260004036","PM25-PRI",0.313024,"NON-ROAD","2008",3464205.83780584
"2043","24510","2265003010","PM25-PRI",0.0150928,"NON-ROAD","2008",3464205.83780584
"2044","24510","2267003030","PM25-PRI",0.014672,"NON-ROAD","2008",3464205.83780584
"2045","24510","2260006035","PM25-PRI",0.0087665,"NON-ROAD","2008",3464205.83780584
"2046","24510","2267003050","PM25-PRI",0.00108349,"NON-ROAD","2008",3464205.83780584
"2047","24510","2265003020","PM25-PRI",0.046894,"NON-ROAD","2008",3464205.83780584
"2048","24510","2260004020","PM25-PRI",2.4092,"NON-ROAD","2008",3464205.83780584
"2049","24510","2265004051","PM25-PRI",0.00841321,"NON-ROAD","2008",3464205.83780584
"2050","24510","2282020010","PM25-PRI",0.00401281,"NON-ROAD","2008",3464205.83780584
"2051","24510","2267006015","PM25-PRI",0.0204082,"NON-ROAD","2008",3464205.83780584
"2052","24510","2265003040","PM25-PRI",0.0654471,"NON-ROAD","2008",3464205.83780584
"2053","24510","2270006025","PM25-PRI",2.90849,"NON-ROAD","2008",3464205.83780584
"2054","24510","2265004075","PM25-PRI",0.0770822,"NON-ROAD","2008",3464205.83780584
"2055","24510","2265004066","PM25-PRI",0.0155485,"NON-ROAD","2008",3464205.83780584
"2056","24510","2270006030","PM25-PRI",0.125289,"NON-ROAD","2008",3464205.83780584
"2057","24510","2267003040","PM25-PRI",0.00450448,"NON-ROAD","2008",3464205.83780584
"2058","24510","2265006035","PM25-PRI",0.019666,"NON-ROAD","2008",3464205.83780584
"2059","24510","2270004066","PM25-PRI",0.531822,"NON-ROAD","2008",3464205.83780584
"2060","24510","2270003040","PM25-PRI",1.2491,"NON-ROAD","2008",3464205.83780584
"2061","24510","2265004040","PM25-PRI",0.0952252,"NON-ROAD","2008",3464205.83780584
"2062","24510","2265004030","PM25-PRI",0.0125521,"NON-ROAD","2008",3464205.83780584
"2063","24510","2270003070","PM25-PRI",1.58578,"NON-ROAD","2008",3464205.83780584
"2064","24510","2268006020","PM25-PRI",0.0598842,"NON-ROAD","2008",3464205.83780584
"2065","24510","2265004036","PM25-PRI",0.0158737,"NON-ROAD","2008",3464205.83780584
"2066","24510","2265004076","PM25-PRI",0.0157966,"NON-ROAD","2008",3464205.83780584
"2067","24510","2285006015","PM25-PRI",1.97811e-05,"NON-ROAD","2008",3464205.83780584
"2068","24510","2265006015","PM25-PRI",0.142838,"NON-ROAD","2008",3464205.83780584
"2069","24510","2270004071","PM25-PRI",0.0486615,"NON-ROAD","2008",3464205.83780584
"2070","24510","2260004016","PM25-PRI",0.141151,"NON-ROAD","2008",3464205.83780584
"2071","24510","2265003070","PM25-PRI",0.00491327,"NON-ROAD","2008",3464205.83780584
"2072","24510","2270004036","PM25-PRI",0.0117598,"NON-ROAD","2008",3464205.83780584
"2073","24510","2270006010","PM25-PRI",1.11057,"NON-ROAD","2008",3464205.83780584
"2074","24510","2260004030","PM25-PRI",2.17321,"NON-ROAD","2008",3464205.83780584
"2075","24510","2270004031","PM25-PRI",7.86171e-05,"NON-ROAD","2008",3464205.83780584
"2076","24510","2268003020","PM25-PRI",0.135221,"NON-ROAD","2008",3464205.83780584
"2077","24510","2270003060","PM25-PRI",6.90541,"NON-ROAD","2008",3464205.83780584
"2078","24510","2285002015","PM25-PRI",0.182026,"NON-ROAD","2008",3464205.83780584
"2079","24510","2265004026","PM25-PRI",0.00294141,"NON-ROAD","2008",3464205.83780584
"2080","24510","2270006035","PM25-PRI",0.103889,"NON-ROAD","2008",3464205.83780584
"2081","24510","2282020005","PM25-PRI",0.1576,"NON-ROAD","2008",3464205.83780584
"2082","24510","2265004031","PM25-PRI",0.0629355,"NON-ROAD","2008",3464205.83780584
"2083","24510","2285004015","PM25-PRI",0.000776083,"NON-ROAD","2008",3464205.83780584
"2084","24510","2265004015","PM25-PRI",0.0947088,"NON-ROAD","2008",3464205.83780584
"2085","24510","2265001050","PM25-PRI",0.0497555,"NON-ROAD","2008",3464205.83780584
"2086","24510","2270003030","PM25-PRI",1.13555,"NON-ROAD","2008",3464205.83780584
"2087","24510","2260003030","PM25-PRI",0.010115,"NON-ROAD","2008",3464205.83780584
"2088","24510","2267006005","PM25-PRI",0.0712288,"NON-ROAD","2008",3464205.83780584
"2089","24510","2270010010","PM25-PRI",0.0343356,"NON-ROAD","2008",3464205.83780584
"2090","24510","2268003070","PM25-PRI",0.000630629,"NON-ROAD","2008",3464205.83780584
"2091","24510","2265004055","PM25-PRI",1.28743,"NON-ROAD","2008",3464205.83780584
"2092","24510","2267004066","PM25-PRI",0.00524216,"NON-ROAD","2008",3464205.83780584
"2093","24510","2268003060","PM25-PRI",0.00044427,"NON-ROAD","2008",3464205.83780584
"2094","24510","2265004010","PM25-PRI",1.08811,"NON-ROAD","2008",3464205.83780584
"2095","24510","2260004071","PM25-PRI",0.000580364,"NON-ROAD","2008",3464205.83780584
"2096","24510","2267006010","PM25-PRI",0.0167758,"NON-ROAD","2008",3464205.83780584
